row,col,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_8,EVI_9,EVI_10,EVI_11,EVI_12,EVI_13,EVI_14,EVI_15,EVI_16,EVI_17,EVI_18,EVI_19,EVI_20,EVI_21,EVI_22,EVI_23,EVI_24,EVI_25,EVI_26,EVI_27,EVI_28,EVI_29,EVI_30,EVI_31,EVI_32,EVI_33,EVI_34,EVI_35,EVI_36,EVI_37,EVI_38,EVI_39,EVI_40,EVI_41,EVI_42,EVI_43,EVI_44,EVI_45,EVI_46
37,24,-0.055186,-0.055186,-0.055186,0.029243,0.113673,0.139162,0.073416,0.182593,0.106067,0.235768,0.365469,0.500611,0.681324,0.590835,0.678295,0.641935,0.586812,0.551350,0.594525,0.192471,0.064327,0.075581,0.086836,0.165035,0.243235,0.370490,0.497744,0.347122,0.658807,0.746516,0.692409,0.638302,0.497127,0.355953,0.637074,0.346288,0.444357,0.254513,0.191035,0.127556,0.064078,0.000599,0.018526,0.244534,0.181793,-0.058857
37,30,-0.009928,-0.009928,-0.009928,-0.020753,-0.031578,-0.022475,0.030170,0.082814,0.001409,0.165971,0.330533,0.343091,0.443982,0.468331,0.395432,0.486450,0.418274,0.444456,0.329410,0.151993,-0.025423,0.107238,0.239898,0.270403,0.300907,0.401633,0.502359,0.340407,0.550844,0.726706,0.624146,0.521586,0.558755,0.595924,0.633094,0.421068,0.407116,0.308588,0.237656,0.158320,0.153761,0.149202,0.043245,0.058535,0.089408,0.069100
37,31,-0.007238,-0.007238,-0.007238,0.021417,0.050072,-0.022475,0.030170,0.082814,0.160359,0.233023,0.305687,0.348907,0.435793,0.468331,0.411202,0.486450,0.459374,0.455045,0.422561,0.183623,0.126325,0.139004,0.151683,0.223663,0.295643,0.399001,0.502359,0.345190,0.550844,0.726706,0.584463,0.614915,0.601463,0.588011,0.574559,0.421068,0.407116,0.308588,0.237656,0.163931,0.118258,0.072585,0.053642,0.133162,0.089408,0.040057
37,32,-0.063017,-0.063017,-0.063017,-0.018492,0.026033,-0.037058,0.022878,0.082814,0.095978,0.200833,0.305687,0.497279,0.429755,0.445949,0.411202,0.517747,0.629488,0.503133,0.460512,0.183623,0.060126,0.101257,0.142388,0.177138,0.211888,0.336887,0.461886,0.345190,0.660394,0.726706,0.642770,0.614915,0.601463,0.588011,0.574559,0.487349,0.374791,0.308588,0.196509,0.163931,0.112104,0.060276,0.053642,0.074769,0.052890,0.024335
37,33,0.097580,0.048502,-0.000575,-0.026980,-0.053386,-0.022983,0.047946,0.118874,0.106635,0.209665,0.312694,0.443370,0.577231,0.445949,0.619096,0.517747,0.545131,0.444686,0.455568,0.252913,0.060126,0.101257,0.142388,0.177138,0.211888,0.342256,0.472625,0.515054,0.557484,0.636119,0.642770,0.689155,0.648192,0.607230,0.566268,0.320900,0.374791,0.281228,0.187666,0.094103,0.061687,0.029270,0.022775,0.011217,0.052890,0.024335
37,34,0.097580,0.131400,0.162665,0.111769,0.060873,0.100695,0.186559,0.272422,0.198813,0.294748,0.390682,0.443370,0.577231,0.580972,0.659871,0.615252,0.599055,0.432706,0.455568,0.198409,0.064563,0.096740,0.128917,0.191534,0.254152,0.367493,0.480834,0.415274,0.557484,0.636119,0.615595,0.595070,0.554736,0.514402,0.474068,0.320900,0.314900,0.174199,0.249694,0.128956,0.125580,0.122204,0.087673,-0.141262,0.119414,-0.025317
37,35,0.268746,0.215705,0.162665,0.252026,0.341387,0.100695,0.190513,0.272422,0.397061,0.404176,0.411290,0.542313,0.577231,0.607683,0.659871,0.615252,0.599055,0.513418,0.450418,0.226174,0.028768,0.078317,0.127866,0.194448,0.261030,0.417406,0.573782,0.571115,0.658138,0.636119,0.661905,0.550697,0.525154,0.499611,0.474068,0.281367,0.088666,0.024753,0.036667,0.048581,0.097545,0.146509,0.046906,-0.141262,0.043253,0.004258
37,36,0.324132,0.324132,0.344617,0.343002,0.341387,0.275435,0.317672,0.272422,0.397061,0.450415,0.503769,0.542313,0.718336,0.607683,0.674038,0.649186,0.669699,0.519073,0.450418,0.251203,0.043131,0.025428,0.007725,0.144628,0.281532,0.439615,0.597698,0.571115,0.658138,0.612831,0.588308,0.563786,0.521293,0.478801,0.436308,0.262487,0.088666,0.148654,0.070713,0.251576,0.284071,0.316566,0.298299,0.205130,0.356649,0.315245
37,37,0.324132,0.324132,0.344617,0.343002,0.341387,0.275435,0.317672,0.272422,0.397061,0.450415,0.503769,0.542313,0.718336,0.607683,0.674038,0.649186,0.669699,0.519073,0.450418,0.251203,0.043131,0.025428,0.007725,0.144628,0.281532,0.439615,0.597698,0.571115,0.658138,0.612831,0.588308,0.563786,0.521293,0.478801,0.436308,0.262487,0.088666,0.148654,0.070713,0.251576,0.284071,0.316566,0.298299,0.205130,0.356649,0.315245
37,38,0.299030,0.299030,0.365314,0.323412,0.281511,0.285740,0.398556,0.356444,0.369276,0.393881,0.418486,0.542313,0.718336,0.607683,0.674038,0.649186,0.590259,0.519073,0.447435,0.244938,0.147128,0.087629,0.028129,0.168187,0.281532,0.432189,0.582845,0.581903,0.580960,0.635129,0.546058,0.456987,0.450094,0.443201,0.436308,0.089815,0.060702,0.148654,0.124459,0.271585,0.301186,0.330786,0.350308,0.331300,0.356649,0.315245
37,39,0.299030,0.299030,0.350116,0.295387,0.240658,0.358733,0.398556,0.356444,0.239223,0.328854,0.418486,0.606434,0.718336,0.658427,0.677538,0.613984,0.546681,0.499558,0.447435,0.233742,0.091800,0.073302,0.054804,0.077322,0.238351,0.403011,0.567671,0.589744,0.611817,0.615416,0.669865,0.724313,0.622532,0.520752,0.418971,0.104462,0.060702,0.129700,0.109868,0.271585,0.299803,0.328022,0.339986,0.369904,0.368515,0.271382
37,40,0.389970,0.376233,0.362496,0.350369,0.338241,0.255880,0.433870,0.398946,0.378101,0.432133,0.486166,0.584422,0.706558,0.658427,0.677538,0.613984,0.589349,0.512729,0.441052,0.175990,0.091800,0.030491,-0.030818,0.085741,0.202299,0.389156,0.576012,0.616279,0.611817,0.615416,0.669865,0.724313,0.622532,0.520752,0.418971,0.078702,0.016091,0.150740,0.096715,0.288580,0.308301,0.328022,0.360803,0.369904,0.377358,0.341040
37,41,0.389970,0.408734,0.427498,0.415715,0.403932,0.354815,0.433870,0.398946,0.459086,0.510718,0.562350,0.584422,0.706558,0.637354,0.694708,0.639075,0.522831,0.492221,0.454068,0.175990,-0.011221,-0.021020,-0.030818,0.095297,0.221411,0.398712,0.576012,0.616279,0.599751,0.615416,0.669865,0.724313,0.622532,0.520752,0.418971,0.004904,0.008183,0.145019,0.101243,0.245109,0.296654,0.348200,0.360803,0.381897,0.377358,0.354711
37,42,0.413103,0.411662,0.410221,0.410556,0.410891,0.351887,0.501506,0.397436,0.474043,0.516289,0.558534,0.594580,0.706558,0.637354,0.615457,0.639075,0.516300,0.441485,0.447577,0.116431,-0.011221,-0.043002,-0.074783,0.015142,0.124985,0.320398,0.515812,0.597811,0.599751,0.637835,0.625348,0.612861,0.577696,0.542530,0.507365,0.046637,0.008183,0.145019,0.078437,0.170408,0.239108,0.307808,0.344926,0.343228,0.341531,0.323941
37,44,0.386053,0.380814,0.375574,0.368175,0.360776,0.303782,0.381154,0.389819,0.415962,0.448264,0.480566,0.594580,0.536396,0.644314,0.649037,0.645425,0.547293,0.486109,0.441902,0.200503,0.084709,-0.034709,-0.002965,-0.019950,0.193370,0.379772,0.566174,0.640057,0.593659,0.640730,0.597781,0.554832,0.511883,0.468933,0.425984,0.259869,0.085672,0.151545,0.093134,0.188374,0.233376,0.278378,0.303733,0.329088,0.354443,0.304761
37,45,0.386053,0.365709,0.345364,0.370308,0.395251,0.318312,0.401091,0.389819,0.486840,0.546576,0.606312,0.575361,0.528202,0.644314,0.595367,0.666186,0.547525,0.499883,0.452240,0.234146,0.070811,-0.044605,0.044071,0.118721,0.193370,0.391857,0.590344,0.640057,0.623674,0.640730,0.628785,0.578085,0.527385,0.476685,0.425984,0.186911,0.069937,0.151545,0.081382,0.198097,0.239558,0.281019,0.276724,0.309474,0.342224,0.334595
37,46,0.386053,0.365709,0.345364,0.370308,0.395251,0.318312,0.401091,0.389819,0.486840,0.546576,0.606312,0.575361,0.528202,0.644314,0.595367,0.666186,0.547525,0.499883,0.452240,0.234146,0.070811,-0.044605,0.044071,0.118721,0.193370,0.391857,0.590344,0.640057,0.623674,0.640730,0.628785,0.578085,0.527385,0.476685,0.425984,0.186911,0.069937,0.151545,0.081382,0.198097,0.239558,0.281019,0.276724,0.309474,0.342224,0.334595
37,47,0.274370,0.309867,0.345364,0.323076,0.300788,0.323770,0.401091,0.325989,0.279033,0.434204,0.589375,0.542835,0.628635,0.658644,0.639902,0.682498,0.642433,0.547336,0.452240,0.233577,0.059093,-0.022306,-0.077876,0.043778,0.165432,0.350862,0.536291,0.640057,0.679894,0.640730,0.719674,0.834370,0.771487,0.708605,0.645722,0.445198,0.362564,0.315861,0.187992,0.130808,0.155155,0.179503,0.138450,0.167647,0.196844,0.196844
37,48,-0.050203,0.006594,0.063391,0.027110,-0.009172,0.027638,0.153431,0.325989,0.160366,0.261968,0.363570,0.542835,0.609403,0.658644,0.655555,0.719973,0.669083,0.530608,0.468369,0.247877,0.047974,-0.022306,-0.054621,0.041155,0.136931,0.271270,0.405608,0.542751,0.679894,0.725017,0.719674,0.834370,0.771487,0.708605,0.645722,0.445198,0.362564,0.315861,0.369225,0.087759,0.056186,0.024613,0.082023,0.139434,0.196844,0.196844
37,49,-0.022607,0.001665,0.025937,0.088960,0.151982,0.027638,0.153431,0.203947,0.160366,0.269318,0.378269,0.542835,0.604410,0.455316,0.655555,0.719973,0.671610,0.552855,0.468369,0.239831,0.047974,-0.038548,-0.054621,0.041155,0.136931,0.313966,0.491001,0.587543,0.684085,0.725017,0.706313,0.679342,0.668136,0.656929,0.645722,0.489198,0.462692,0.385549,0.308405,0.087759,0.070975,0.054191,0.037407,0.020623,0.003839,-0.011069
37,50,0.155457,0.208538,0.261620,0.206801,0.151982,0.277546,0.322161,0.203947,0.328725,0.368598,0.408470,0.576172,0.621641,0.455316,0.634399,0.728239,0.657268,0.562397,0.467527,0.254733,0.063495,-0.038165,-0.008409,0.104101,0.216611,0.353806,0.491001,0.587543,0.684085,0.725017,0.706313,0.646688,0.611806,0.576925,0.542043,0.345652,0.198729,0.168447,0.138164,0.138853,0.173427,0.208002,0.242576,0.221365,0.200154,-0.011069
37,51,0.420096,0.309992,0.363710,0.354827,0.345944,0.367038,0.434030,0.397858,0.466148,0.486360,0.506572,0.576172,0.621641,0.466882,0.625000,0.722524,0.680292,0.573910,0.467527,0.259823,0.032192,0.014673,-0.002847,0.106882,0.216611,0.411252,0.605893,0.631684,0.657475,0.688179,0.668749,0.639952,0.607316,0.574679,0.542043,0.097942,0.198729,0.168447,0.138164,0.209989,0.288714,0.367440,0.242576,0.221365,0.200154,0.290223
37,52,0.420096,0.396754,0.373412,0.391314,0.409216,0.444769,0.434030,0.397858,0.532767,0.519669,0.506572,0.633743,0.629326,0.466882,0.634369,0.714096,0.658293,0.562910,0.467527,0.220167,0.046713,-0.066321,-0.002847,0.128373,0.259593,0.415257,0.570920,0.615989,0.661057,0.688179,0.638241,0.639952,0.583673,0.527394,0.471115,0.017720,0.003343,0.058698,0.114053,0.313142,0.346847,0.380551,0.409613,0.443571,0.427731,0.427731
38,2,0.225967,0.225967,0.225967,0.252990,0.280012,0.213090,0.253772,0.286734,0.318944,0.367024,0.415104,0.488476,0.485992,0.589773,0.622633,0.630582,0.486099,0.566460,0.503209,0.100356,0.028212,0.058790,0.089369,0.125658,0.226452,0.358776,0.491101,0.578130,0.629772,0.682640,0.679980,0.677321,0.670573,0.663825,0.461983,0.287349,0.162176,0.172725,0.183274,0.182670,0.182066,0.181462,0.183897,0.202752,0.158513,0.114273
38,3,0.225967,0.225967,0.225967,0.252990,0.280012,0.213090,0.253772,0.286734,0.318944,0.367024,0.415104,0.488476,0.485992,0.589773,0.622633,0.630582,0.486099,0.566460,0.503209,0.100356,0.028212,0.058790,0.089369,0.125658,0.226452,0.358776,0.491101,0.578130,0.629772,0.682640,0.679980,0.677321,0.670573,0.663825,0.461983,0.287349,0.162176,0.172725,0.183274,0.182670,0.182066,0.181462,0.183897,0.202752,0.158513,0.114273
38,4,0.225967,0.225967,0.225967,0.191216,0.156465,0.096986,0.253772,0.286734,0.278166,0.346635,0.415104,0.470186,0.468496,0.561750,0.603372,0.611088,0.486099,0.566460,0.485382,0.108938,0.008377,0.044541,0.080705,0.110279,0.214605,0.339673,0.464741,0.578130,0.581702,0.682640,0.675989,0.669337,0.693950,0.718562,0.461983,0.261964,0.218829,0.201052,0.183274,0.182670,0.182066,0.181462,0.170442,0.132039,0.128561,0.125082
38,5,0.146550,0.146550,0.146550,0.151507,0.156465,0.099850,0.166670,0.202438,0.238207,0.313106,0.388005,0.477445,0.468496,0.457725,0.603372,0.611088,0.499653,0.576981,0.551932,0.108938,0.037935,0.059320,0.080705,0.110279,0.214605,0.346279,0.477954,0.624847,0.681658,0.672472,0.670905,0.669337,0.715630,0.626020,0.536411,0.372034,0.340726,0.287706,0.234686,0.214993,0.195300,0.175607,0.147769,0.020548,0.071908,0.123268
38,7,0.112800,0.112800,0.112800,0.166963,0.221126,0.203001,0.204925,0.206849,0.208773,0.317321,0.425870,0.494287,0.494791,0.576472,0.658153,0.656193,0.543770,0.512657,0.573983,0.126782,0.012998,0.042627,0.072256,0.075237,0.221359,0.366136,0.510913,0.635960,0.659956,0.719331,0.709734,0.700137,0.683325,0.565046,0.564241,0.330292,0.325610,0.157368,0.263671,0.188535,0.163356,0.138177,0.216189,0.126958,0.159470,0.191983
38,8,0.106012,0.106012,0.106012,0.152550,0.199087,0.203001,0.241840,0.280679,0.319519,0.389087,0.458656,0.526656,0.669523,0.680274,0.691026,0.656193,0.564084,0.499132,0.573983,0.144166,0.039303,0.055779,0.072256,0.077326,0.221359,0.324738,0.428118,0.635960,0.659956,0.719331,0.583178,0.636085,0.624539,0.612993,0.572944,0.419501,0.383388,0.213012,0.263671,0.106592,0.092777,0.078961,0.013769,0.126958,0.045416,-0.036125
38,9,0.001049,0.001049,0.001049,0.001072,0.001095,0.026082,0.099144,0.172206,0.245268,0.313628,0.381988,0.427253,0.669523,0.680274,0.691026,0.664119,0.499516,0.505035,0.571280,0.116850,0.047519,0.037169,0.026820,0.077326,0.199535,0.313826,0.428118,0.617343,0.650322,0.730024,0.671497,0.612970,0.612981,0.612993,0.572944,0.459365,0.444761,0.260138,0.336014,0.106592,0.067444,0.028295,-0.049272,-0.081286,-0.058706,-0.036125
38,10,0.061941,0.061941,0.061941,0.033039,0.004137,0.012034,0.053555,0.095076,0.136596,0.231288,0.325980,0.427156,0.620842,0.469114,0.648567,0.606682,0.515291,0.499489,0.571280,0.156012,0.070761,0.048791,0.026820,0.088422,0.221650,0.335177,0.448703,0.617343,0.605835,0.702781,0.666734,0.630687,0.638853,0.647020,0.592068,0.445811,0.444761,0.260138,0.336014,0.150811,0.123491,0.096170,-0.049272,-0.026291,-0.040741,-0.055191
38,11,0.183570,0.183570,0.183570,0.157226,0.130883,0.167848,0.204813,0.241778,0.278743,0.317670,0.356598,0.446964,0.466499,0.455571,0.570278,0.606682,0.503872,0.499489,0.493291,0.114083,0.034201,0.055213,0.076225,0.088422,0.221650,0.339181,0.456712,0.555674,0.605835,0.699000,0.664843,0.630687,0.597653,0.564619,0.592068,0.396084,0.407076,0.243073,0.279634,0.170153,0.140789,0.111424,0.010711,0.025584,0.011544,-0.002496
38,12,0.183570,0.183570,0.183570,0.157226,0.130883,0.167848,0.204813,0.241778,0.278743,0.317670,0.356598,0.446964,0.466499,0.455571,0.570278,0.606682,0.503872,0.499489,0.493291,0.114083,0.034201,0.055213,0.076225,0.088422,0.221650,0.339181,0.456712,0.555674,0.605835,0.699000,0.664843,0.630687,0.597653,0.564619,0.592068,0.396084,0.407076,0.243073,0.279634,0.170153,0.140789,0.111424,0.010711,0.025584,0.011544,-0.002496
38,13,0.183570,0.183570,0.183570,0.143018,0.102467,0.112759,0.148187,0.183616,0.219045,0.278997,0.338948,0.428586,0.466499,0.436018,0.570278,0.565408,0.503872,0.446105,0.493291,0.105211,0.034201,0.057208,0.080216,0.091723,0.222840,0.321544,0.420247,0.547774,0.590081,0.699000,0.668436,0.637871,0.600523,0.563174,0.554415,0.413029,0.407076,0.153523,0.223962,0.151467,0.119397,0.087327,0.057041,0.025584,0.034991,0.044398
38,14,0.084927,0.084927,0.084927,0.054244,0.019703,0.047163,0.070846,0.094528,0.118210,0.200653,0.283097,0.428586,0.427478,0.436018,0.524509,0.547678,0.483422,0.438171,0.497527,0.074928,0.032453,0.065915,0.099378,0.091723,0.222840,0.358920,0.495001,0.547774,0.590081,0.680185,0.659028,0.637871,0.626089,0.614308,0.602526,0.393469,0.356201,0.177522,0.223962,0.151467,0.119397,0.087327,0.126519,0.026488,0.072175,0.044398
38,15,0.022860,0.022860,0.022860,-0.018388,0.019703,-0.029699,0.035609,0.055160,0.074710,0.128381,0.182053,0.351256,0.382724,0.391500,0.524509,0.550305,0.418531,0.429707,0.508672,0.074928,-0.021718,0.038830,0.099378,0.088493,0.231697,0.347969,0.464241,0.520643,0.561777,0.685472,0.661672,0.637871,0.626089,0.614308,0.602526,0.366664,0.367619,0.191629,0.214321,0.141022,0.090902,0.040782,0.002948,-0.033014,-0.013360,-0.017552
38,16,0.022860,0.022860,0.022860,0.014938,0.016201,-0.008031,0.035609,0.078911,0.122214,0.152133,0.182053,0.410454,0.397166,0.441799,0.552765,0.531985,0.390431,0.421876,0.508672,0.097139,0.004397,0.039952,0.075506,0.088493,0.185710,0.318005,0.450300,0.475306,0.561777,0.696723,0.687754,0.678785,0.641960,0.605134,0.568309,0.380817,0.367619,0.172672,0.214321,0.114162,0.095728,0.077295,0.028912,0.022649,-0.013360,-0.037044
38,17,0.023707,0.023707,0.023707,0.014938,0.021805,-0.011212,0.042889,0.082551,0.122214,0.178401,0.234589,0.410454,0.455754,0.452433,0.552765,0.592824,0.522836,0.482214,0.510661,0.099618,0.035433,0.049381,0.063329,0.094939,0.185710,0.322619,0.459529,0.443154,0.670163,0.789598,0.734191,0.678785,0.593984,0.509183,0.587734,0.407774,0.402315,0.172672,0.275785,0.148626,0.112960,0.077295,0.031288,0.018042,0.003137,0.025284
38,18,0.025898,0.025898,0.025898,-0.008869,0.116426,0.099729,0.109269,0.118809,0.116143,0.226354,0.336565,0.425106,0.452498,0.452433,0.578564,0.592824,0.507300,0.488156,0.510661,0.099618,0.045205,0.054267,0.063329,0.094939,0.213375,0.336452,0.459529,0.463886,0.592719,0.714047,0.643344,0.572641,0.489707,0.406773,0.587734,0.436981,0.402315,0.183802,0.174318,0.210652,0.139568,0.068483,0.051231,0.018042,0.042270,0.059583
38,19,0.062708,0.062708,0.062708,0.125773,0.188838,0.115203,0.133541,0.151880,0.182148,0.273386,0.364625,0.428053,0.452498,0.434181,0.578564,0.592824,0.469082,0.460379,0.476334,0.103632,0.045205,0.082643,0.120081,0.166728,0.213375,0.331154,0.448933,0.393024,0.592719,0.714047,0.643344,0.572641,0.489707,0.406773,0.598350,0.223108,0.215587,0.158406,0.174318,0.228586,0.168761,0.108936,0.051231,0.076299,0.042270,0.124704
38,20,0.042136,0.045564,0.048991,0.115152,0.181313,0.111033,0.065869,0.151880,0.152545,0.242288,0.332031,0.428053,0.452817,0.410809,0.527546,0.532900,0.472330,0.493905,0.476334,0.102515,0.043165,0.095579,0.147992,0.138234,0.209555,0.306061,0.402566,0.332687,0.530626,0.618105,0.609870,0.581564,0.452063,0.322562,0.443639,0.223108,0.145616,0.129810,0.170351,0.228586,0.162049,0.095512,0.039362,0.079414,0.098261,0.117109
38,21,0.042136,0.045564,0.048991,0.115152,0.181313,0.111033,0.065869,0.151880,0.152545,0.242288,0.332031,0.428053,0.452817,0.410809,0.527546,0.532900,0.472330,0.493905,0.476334,0.102515,0.043165,0.095579,0.147992,0.138234,0.209555,0.306061,0.402566,0.332687,0.530626,0.618105,0.609870,0.581564,0.452063,0.322562,0.443639,0.223108,0.145616,0.129810,0.170351,0.228586,0.162049,0.095512,0.039362,0.079414,0.098261,0.117109
38,22,0.099166,0.119703,0.140240,0.160776,0.181313,0.111033,0.234857,0.194855,0.154853,0.280218,0.405582,0.394817,0.462913,0.560219,0.527546,0.532900,0.472330,0.515519,0.491340,0.099310,0.083959,0.115975,0.147992,0.179054,0.273472,0.394426,0.515380,0.528352,0.530626,0.618105,0.596552,0.574998,0.421551,0.268103,0.443639,0.294628,0.145616,0.129810,0.170351,0.240321,0.279253,0.318185,0.061684,0.185041,0.193733,0.202424
38,23,0.099166,0.136150,0.173133,0.210116,0.247099,0.176833,0.255148,0.162494,0.354683,0.394858,0.435033,0.515863,0.681324,0.590835,0.526061,0.557925,0.485635,0.541910,0.491340,0.165484,0.061827,0.115465,0.169102,0.221287,0.273472,0.417885,0.562298,0.492940,0.543205,0.618105,0.567091,0.516076,0.398518,0.280959,0.519001,0.309680,0.100358,0.116485,0.132611,0.254189,0.285205,0.316221,0.341409,0.185041,0.253848,0.322655
38,24,0.273051,0.273051,0.273051,0.273051,0.273051,0.188904,0.255148,0.285859,0.316570,0.375801,0.435033,0.515863,0.681324,0.594083,0.678295,0.557925,0.491216,0.541910,0.537296,0.170666,0.098026,0.092431,0.086836,0.089533,0.237456,0.395558,0.553660,0.492940,0.658807,0.633968,0.636135,0.638302,0.473009,0.307716,0.519001,0.159118,0.100358,0.160449,0.123165,0.156991,0.190816,0.224641,0.296376,0.247263,0.181793,0.186740
38,30,0.077019,0.077019,0.077019,0.055739,0.034458,0.036449,0.040783,0.045117,0.099836,0.126217,0.152599,0.348907,0.330741,0.306030,0.229257,0.358588,0.459374,0.375177,0.339585,0.180322,0.233376,0.258270,0.283164,0.308058,0.332953,0.404521,0.476089,0.282976,0.550844,0.545699,0.584463,0.440477,0.450880,0.461283,0.471685,0.397938,0.335564,0.300470,0.265375,0.296943,0.267718,0.238493,0.194278,0.190510,0.148717,0.119660
38,31,0.077019,0.077019,0.077019,0.055739,0.034458,0.036449,0.040783,0.045117,0.099836,0.126217,0.152599,0.348907,0.330741,0.306030,0.229257,0.358588,0.459374,0.375177,0.339585,0.180322,0.233376,0.258270,0.283164,0.308058,0.332953,0.404521,0.476089,0.282976,0.550844,0.545699,0.584463,0.440477,0.450880,0.461283,0.471685,0.397938,0.335564,0.300470,0.265375,0.296943,0.267718,0.238493,0.194278,0.190510,0.148717,0.119660
38,32,0.027297,0.027297,0.027297,0.026665,0.026033,-0.004491,0.038339,0.118874,0.102465,0.170214,0.237963,0.348907,0.286424,0.306030,0.423064,0.358588,0.471316,0.360155,0.392381,0.221334,0.233376,0.242429,0.251483,0.274156,0.296830,0.367743,0.438657,0.412733,0.506308,0.545699,0.505681,0.509777,0.500537,0.491298,0.482059,0.337484,0.283276,0.239892,0.196509,0.331897,0.259119,0.186342,0.194278,0.074769,0.081696,0.119660
38,33,0.097580,0.126103,0.154625,0.104788,0.054950,0.133748,0.038339,0.118874,0.199383,0.241902,0.284422,0.485199,0.592201,0.427055,0.534980,0.368332,0.562046,0.461161,0.392381,0.168884,0.071331,0.161407,0.251483,0.259800,0.268118,0.322849,0.377580,0.412733,0.562001,0.597978,0.454287,0.461230,0.468173,0.475116,0.482059,0.254405,0.161302,0.138302,0.115302,0.103463,0.070157,0.036850,0.037812,0.071843,0.119414,0.003331
