row,col,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_8,EVI_9,EVI_10,EVI_11,EVI_12,EVI_13,EVI_14,EVI_15,EVI_16,EVI_17,EVI_18,EVI_19,EVI_20,EVI_21,EVI_22,EVI_23,EVI_24,EVI_25,EVI_26,EVI_27,EVI_28,EVI_29,EVI_30,EVI_31,EVI_32,EVI_33,EVI_34,EVI_35,EVI_36,EVI_37,EVI_38,EVI_39,EVI_40,EVI_41,EVI_42,EVI_43,EVI_44,EVI_45,EVI_46
30,47,0.274345,0.269977,0.298828,0.309590,0.320352,0.314881,0.291282,0.282777,0.373063,0.415657,0.458251,0.494993,0.491170,0.574832,0.650219,0.645340,0.614945,0.491032,0.409106,0.265580,0.176588,0.183247,0.189906,0.208977,0.228048,0.367931,0.507814,0.572681,0.637547,0.741661,0.657890,0.593005,0.601887,0.610769,0.619651,0.342695,0.354796,0.312524,0.270252,0.226166,0.218527,0.210888,0.236688,0.217690,0.197633,0.234506
30,48,0.274345,0.278669,0.282994,0.267752,0.252510,0.245357,0.291282,0.234645,0.285773,0.337953,0.390133,0.494993,0.469703,0.528377,0.613340,0.645340,0.614945,0.455898,0.409106,0.232519,0.169602,0.174362,0.179122,0.204150,0.229178,0.328398,0.427617,0.435989,0.571328,0.745293,0.657890,0.696145,0.670647,0.645149,0.619651,0.342695,0.349953,0.303847,0.257741,0.211635,0.207926,0.204217,0.200509,0.199071,0.197633,0.188754
31,0,0.321441,0.321441,0.321441,0.341200,0.360959,0.307602,0.355690,0.343307,0.425418,0.436973,0.454514,0.541937,0.518069,0.506624,0.640058,0.667379,0.584436,0.520033,0.572822,0.230884,0.176139,0.189110,0.202080,0.215050,0.228021,0.400585,0.573149,0.605765,0.651089,0.644203,0.582304,0.586228,0.453727,0.321227,0.430854,0.220416,0.262212,0.239399,0.216587,0.193775,0.225734,0.257694,0.271981,0.268198,0.264416,0.304954
31,1,0.231636,0.231636,0.231636,0.225704,0.219771,0.259420,0.279644,0.343307,0.316870,0.369887,0.422905,0.541937,0.546619,0.506624,0.683747,0.662464,0.644076,0.520033,0.572822,0.259354,0.176316,0.172601,0.168885,0.165170,0.224320,0.367617,0.510914,0.577779,0.631616,0.644203,0.582304,0.578279,0.464256,0.350232,0.501250,0.271367,0.207617,0.203003,0.198389,0.193775,0.197610,0.201446,0.271981,0.268198,0.264416,0.192866
31,2,0.260810,0.260810,0.260810,0.249310,0.237810,0.227728,0.285359,0.258411,0.305599,0.338277,0.370955,0.480394,0.458955,0.495267,0.683747,0.662464,0.540337,0.598135,0.595538,0.226146,0.178892,0.176864,0.174837,0.172809,0.232698,0.381113,0.529527,0.577779,0.631616,0.648981,0.606588,0.564194,0.472385,0.380576,0.465004,0.326247,0.217899,0.221482,0.225065,0.199834,0.206965,0.214097,0.254404,0.236967,0.219529,0.204914
31,3,0.203157,0.203157,0.203157,0.203157,0.203157,0.227728,0.211776,0.258411,0.265503,0.306880,0.348256,0.480394,0.457883,0.495267,0.645026,0.616968,0.540337,0.601106,0.579929,0.228039,0.178892,0.187261,0.195629,0.189759,0.218873,0.331206,0.443540,0.595096,0.623682,0.617477,0.611272,0.605067,0.558379,0.511692,0.465004,0.312489,0.242033,0.262017,0.235551,0.221045,0.217571,0.214097,0.223943,0.209677,0.195411,0.204914
31,4,0.203157,0.203157,0.203157,0.203157,0.203157,0.227728,0.211776,0.258411,0.265503,0.306880,0.348256,0.480394,0.457883,0.495267,0.645026,0.616968,0.540337,0.601106,0.579929,0.228039,0.178892,0.187261,0.195629,0.189759,0.218873,0.331206,0.443540,0.595096,0.623682,0.617477,0.611272,0.605067,0.558379,0.511692,0.465004,0.312489,0.242033,0.262017,0.235551,0.221045,0.217571,0.214097,0.223943,0.209677,0.195411,0.204914
31,5,0.182866,0.182866,0.182866,0.182866,0.182866,0.210138,0.191442,0.250261,0.267102,0.315851,0.364600,0.480394,0.457883,0.506525,0.645026,0.616968,0.532321,0.549750,0.579929,0.228039,0.183841,0.187194,0.190547,0.193778,0.224426,0.375011,0.525595,0.595096,0.652860,0.648981,0.650458,0.651935,0.591220,0.530506,0.469791,0.390827,0.309577,0.296051,0.282525,0.221045,0.219334,0.217623,0.161323,0.179251,0.197178,0.167483
31,6,0.155513,0.155513,0.155513,0.150812,0.146111,0.210138,0.191442,0.250261,0.244868,0.304386,0.363904,0.482987,0.485868,0.506525,0.667500,0.607959,0.540550,0.598835,0.621059,0.235012,0.192061,0.191304,0.190547,0.148780,0.224426,0.365665,0.506903,0.595096,0.652860,0.731037,0.691486,0.651935,0.591220,0.530506,0.469791,0.357532,0.412423,0.251270,0.282525,0.228107,0.229538,0.230969,0.208121,0.185274,0.162427,0.169700
31,8,0.152730,0.152730,0.152730,0.150670,0.148609,0.189241,0.177280,0.271745,0.237521,0.306363,0.375204,0.464886,0.480326,0.496544,0.651187,0.692093,0.637718,0.544251,0.610133,0.240397,0.195209,0.202150,0.209091,0.170285,0.240293,0.347138,0.453982,0.612531,0.602946,0.726464,0.677682,0.643810,0.626718,0.609626,0.592534,0.341795,0.400855,0.279286,0.295971,0.241448,0.217935,0.194422,0.141574,0.164571,0.171439,0.171439
31,9,0.143715,0.143715,0.143715,0.138332,0.132948,0.166481,0.174642,0.230956,0.237521,0.306363,0.375204,0.488740,0.552467,0.496544,0.651187,0.692093,0.690037,0.547818,0.610133,0.235504,0.173287,0.191189,0.209091,0.224692,0.240293,0.347138,0.453982,0.612531,0.561835,0.726464,0.642488,0.558512,0.569853,0.581193,0.592534,0.510190,0.420960,0.336791,0.314958,0.232782,0.207933,0.183083,0.120467,0.128143,0.137130,0.137130
31,10,0.163839,0.163839,0.163839,0.164723,0.165608,0.253027,0.200326,0.230956,0.249342,0.325796,0.402251,0.488740,0.546150,0.513294,0.662784,0.709590,0.658483,0.571921,0.591293,0.232352,0.173287,0.173707,0.174127,0.182483,0.246862,0.332446,0.418031,0.642500,0.670460,0.726464,0.722700,0.718936,0.678337,0.637739,0.597141,0.510190,0.420960,0.292922,0.286126,0.256102,0.223824,0.191546,0.181186,0.128143,0.186138,0.200965
31,11,0.266184,0.266184,0.266184,0.277178,0.288173,0.253027,0.318115,0.351630,0.347416,0.398243,0.449069,0.488740,0.559086,0.513294,0.662784,0.668795,0.649399,0.558516,0.591293,0.222550,0.184786,0.200674,0.216562,0.231712,0.246862,0.369502,0.492142,0.642500,0.670460,0.663179,0.639108,0.718936,0.640170,0.561405,0.482639,0.362145,0.248200,0.292922,0.286126,0.256102,0.283714,0.311326,0.273162,0.297388,0.191397,0.200965
31,12,0.338406,0.310196,0.281986,0.283914,0.285843,0.397878,0.335866,0.351630,0.441080,0.485212,0.529343,0.546664,0.559086,0.630311,0.672755,0.695138,0.649399,0.594933,0.610850,0.237993,0.197702,0.196565,0.195428,0.236513,0.277599,0.409648,0.541698,0.642500,0.688329,0.663179,0.684143,0.705108,0.630952,0.556796,0.482639,0.256149,0.372318,0.314152,0.255986,0.306355,0.259738,0.213121,0.223899,0.353389,0.262751,0.313058
31,13,0.338406,0.310196,0.281986,0.283914,0.285843,0.397878,0.335866,0.351630,0.441080,0.485212,0.529343,0.546664,0.559086,0.630311,0.672755,0.695138,0.649399,0.594933,0.610850,0.237993,0.197702,0.196565,0.195428,0.236513,0.277599,0.409648,0.541698,0.642500,0.688329,0.663179,0.684143,0.705108,0.630952,0.556796,0.482639,0.256149,0.372318,0.314152,0.255986,0.306355,0.259738,0.213121,0.223899,0.353389,0.262751,0.313058
31,14,0.201008,0.203646,0.206283,0.213467,0.220650,0.187811,0.253412,0.344459,0.280000,0.329641,0.379281,0.503912,0.563318,0.607017,0.673384,0.645545,0.680134,0.594933,0.584396,0.264345,0.189529,0.192478,0.195428,0.230050,0.264672,0.397101,0.529529,0.635412,0.688329,0.744555,0.702696,0.660837,0.638921,0.617004,0.595088,0.344482,0.288763,0.280963,0.273162,0.273614,0.236073,0.198532,0.223899,0.353389,0.186685,0.149911
31,15,0.207327,0.225726,0.244124,0.232387,0.220650,0.217406,0.253412,0.344459,0.289016,0.330550,0.372083,0.503912,0.508151,0.634950,0.673384,0.639160,0.625540,0.550363,0.584396,0.232737,0.193485,0.200149,0.206813,0.235743,0.264672,0.390030,0.515388,0.635412,0.650733,0.744555,0.717506,0.690457,0.664014,0.637571,0.611128,0.317362,0.368811,0.277931,0.287274,0.273740,0.256986,0.240232,0.194853,0.239952,0.186685,0.148557
31,16,0.207327,0.225726,0.244124,0.254954,0.265784,0.217406,0.292971,0.221912,0.265244,0.312617,0.359989,0.509151,0.513800,0.634950,0.729105,0.639277,0.639853,0.545065,0.597191,0.230554,0.175003,0.174389,0.173775,0.211502,0.249229,0.373691,0.498154,0.581716,0.666910,0.744555,0.717506,0.690457,0.664014,0.637571,0.611128,0.484377,0.396408,0.321499,0.287274,0.273740,0.232908,0.192077,0.220732,0.167278,0.186619,0.148557
31,17,0.157836,0.179810,0.201784,0.192292,0.182799,0.169231,0.238772,0.221912,0.231241,0.295615,0.359989,0.509151,0.517761,0.619811,0.729105,0.665939,0.642034,0.548590,0.597191,0.230554,0.160669,0.167222,0.173775,0.211502,0.249229,0.379465,0.509701,0.581716,0.666910,0.744772,0.756920,0.769067,0.725097,0.681127,0.637158,0.504214,0.379034,0.347546,0.316058,0.269223,0.230650,0.192077,0.164337,0.160978,0.149024,0.136572
31,18,0.154365,0.154365,0.154365,0.141185,0.128004,0.154819,0.192547,0.205468,0.231241,0.295333,0.359426,0.509151,0.487762,0.619811,0.717971,0.648355,0.650556,0.599672,0.667898,0.239617,0.160669,0.164739,0.168808,0.202205,0.235602,0.355523,0.475445,0.570150,0.665586,0.744772,0.755972,0.767171,0.723833,0.680496,0.637158,0.473692,0.379034,0.335430,0.291826,0.214541,0.190440,0.166338,0.142011,0.155169,0.149024,0.148065
31,19,0.130559,0.130559,0.130559,0.116606,0.102652,0.154819,0.169830,0.205468,0.219144,0.264913,0.310682,0.468256,0.504060,0.603273,0.717971,0.655162,0.621078,0.598569,0.667898,0.247780,0.171656,0.176857,0.182057,0.211091,0.240125,0.394716,0.549308,0.570150,0.665586,0.744772,0.744847,0.744923,0.695299,0.645676,0.596052,0.494778,0.501796,0.393937,0.286078,0.243724,0.201370,0.159016,0.147419,0.174513,0.139590,0.127083
31,20,0.119147,0.119147,0.119147,0.109962,0.100778,0.120634,0.153556,0.179630,0.191046,0.264986,0.338926,0.468212,0.526998,0.491306,0.724516,0.655162,0.656171,0.594502,0.668459,0.253220,0.163780,0.172919,0.182057,0.211091,0.240125,0.402242,0.564359,0.593554,0.698134,0.776456,0.769170,0.761884,0.764692,0.767501,0.638118,0.494778,0.481601,0.383840,0.286078,0.248509,0.210940,0.173371,0.153871,0.174513,0.147091,0.150691
31,21,0.120429,0.120429,0.120429,0.110604,0.100778,0.123543,0.160471,0.179630,0.206390,0.272051,0.337712,0.468212,0.526998,0.491306,0.724516,0.646487,0.657694,0.603454,0.668459,0.306796,0.172712,0.172669,0.172627,0.211497,0.250367,0.407363,0.564359,0.593554,0.691624,0.776456,0.769170,0.761884,0.764692,0.767501,0.638118,0.518236,0.481601,0.397955,0.314308,0.263015,0.211723,0.160430,0.122496,0.142474,0.147091,0.147091
31,22,0.120429,0.120429,0.120429,0.110604,0.100778,0.123543,0.160471,0.179630,0.206390,0.272051,0.337712,0.468212,0.526998,0.491306,0.724516,0.646487,0.657694,0.603454,0.668459,0.306796,0.172712,0.172669,0.172627,0.211497,0.250367,0.407363,0.564359,0.593554,0.691624,0.776456,0.769170,0.761884,0.764692,0.767501,0.638118,0.518236,0.481601,0.397955,0.314308,0.263015,0.211723,0.160430,0.122496,0.142474,0.147091,0.147091
31,28,0.127972,0.127972,0.127972,0.127972,0.127972,0.134279,0.154167,0.181954,0.206566,0.272132,0.337697,0.451134,0.620978,0.635312,0.728868,0.646100,0.638094,0.515014,0.455110,0.208255,0.162227,0.167527,0.172827,0.216317,0.259806,0.393224,0.526641,0.435358,0.700560,0.758829,0.765269,0.658732,0.671785,0.684839,0.697892,0.449578,0.441940,0.307183,0.286278,0.248561,0.210845,0.173128,0.148516,0.139761,0.140223,0.138051
31,29,0.123665,0.123665,0.123665,0.124344,0.125022,0.134279,0.164476,0.190854,0.223210,0.287232,0.351254,0.451134,0.620978,0.635312,0.728868,0.659986,0.662812,0.546707,0.445639,0.243748,0.156130,0.164582,0.173034,0.216420,0.259806,0.444374,0.628942,0.678491,0.728040,0.758829,0.751310,0.654164,0.669194,0.684224,0.699253,0.463057,0.438184,0.307183,0.317793,0.269571,0.221350,0.173128,0.137787,0.135117,0.109841,0.114878
31,44,0.408981,0.285709,0.316126,0.331720,0.347314,0.292488,0.317315,0.327446,0.337576,0.423958,0.510340,0.576015,0.553638,0.550745,0.630914,0.632859,0.591805,0.466047,0.414192,0.257846,0.201180,0.198044,0.194908,0.222333,0.249758,0.415348,0.580937,0.615562,0.650186,0.659333,0.645789,0.641256,0.601449,0.561641,0.521834,0.285044,0.298367,0.268378,0.238389,0.239278,0.243954,0.248630,0.233707,0.236938,0.210456,0.314941
31,45,0.298413,0.257636,0.285505,0.335000,0.384494,0.408658,0.348702,0.325976,0.345746,0.386479,0.427213,0.576015,0.566696,0.600982,0.646520,0.632859,0.581039,0.454671,0.414192,0.234494,0.201484,0.188889,0.176293,0.202171,0.228048,0.396606,0.565165,0.607676,0.650186,0.683421,0.645789,0.593005,0.569281,0.545557,0.521834,0.326475,0.312400,0.288026,0.263652,0.239278,0.253015,0.266752,0.270407,0.259594,0.235015,0.314941
31,46,0.256049,0.257636,0.285505,0.282669,0.279833,0.314881,0.264961,0.325976,0.299437,0.363325,0.427213,0.494993,0.491170,0.600982,0.646520,0.645200,0.577284,0.483654,0.409106,0.226670,0.186235,0.181264,0.176293,0.202171,0.228048,0.342832,0.457616,0.558390,0.659165,0.651270,0.677060,0.593005,0.580065,0.567126,0.554186,0.326475,0.312400,0.290617,0.268834,0.228616,0.222625,0.216633,0.218362,0.201197,0.235015,0.242945
31,47,0.256049,0.249082,0.242114,0.248789,0.255465,0.236912,0.264961,0.255618,0.274962,0.321240,0.367517,0.494993,0.549725,0.600982,0.586598,0.645200,0.577284,0.455204,0.354607,0.212303,0.182925,0.165765,0.148605,0.177622,0.206638,0.289270,0.371902,0.471615,0.571328,0.651270,0.677060,0.638932,0.610683,0.582435,0.554186,0.447906,0.415693,0.359342,0.302991,0.246640,0.235382,0.224124,0.212865,0.201197,0.180295,0.188754
32,0,0.262376,0.262376,0.262376,0.271662,0.280949,0.323542,0.284242,0.343307,0.331817,0.377361,0.422905,0.558242,0.518069,0.506624,0.640058,0.626388,0.524486,0.447571,0.572822,0.221457,0.172200,0.191045,0.209890,0.228734,0.247579,0.374059,0.500538,0.605765,0.565286,0.611834,0.619966,0.628097,0.459017,0.289936,0.430854,0.245480,0.198546,0.198202,0.197858,0.230184,0.242088,0.253993,0.248590,0.266195,0.294139,0.236924
32,1,0.333345,0.333345,0.333345,0.327377,0.321409,0.323542,0.354388,0.343307,0.379394,0.401150,0.422905,0.558242,0.546009,0.506624,0.700246,0.695500,0.644039,0.465390,0.595538,0.241282,0.178501,0.190138,0.201776,0.213414,0.247579,0.393901,0.540222,0.645532,0.631616,0.611834,0.627062,0.642289,0.480036,0.317782,0.404904,0.271367,0.195852,0.196855,0.197858,0.226071,0.268862,0.311652,0.248590,0.346471,0.294139,0.301196
32,2,0.260810,0.260810,0.260810,0.307835,0.354859,0.325256,0.285359,0.356995,0.450551,0.482706,0.514862,0.600753,0.601346,0.493357,0.700246,0.695500,0.659258,0.598135,0.595538,0.259936,0.197585,0.197358,0.197131,0.196904,0.235791,0.426489,0.617186,0.645532,0.623499,0.653469,0.608505,0.563540,0.465326,0.367111,0.458392,0.297847,0.217899,0.205264,0.192628,0.231660,0.240680,0.249701,0.336101,0.311444,0.317976,0.357811
32,3,0.244994,0.235166,0.225337,0.242953,0.260569,0.271024,0.250953,0.356995,0.347538,0.379485,0.411432,0.600753,0.495338,0.493357,0.686549,0.687001,0.659258,0.598135,0.552665,0.259936,0.197585,0.200203,0.202820,0.189759,0.238231,0.340885,0.443540,0.617950,0.610690,0.648981,0.617175,0.585369,0.614741,0.644114,0.458392,0.344552,0.276905,0.262017,0.235551,0.228150,0.238925,0.249701,0.318235,0.311444,0.243186,0.196444
32,4,0.279165,0.279165,0.279165,0.270553,0.261942,0.257359,0.298413,0.301932,0.313690,0.361282,0.408873,0.482987,0.495338,0.493357,0.686549,0.687001,0.561769,0.506622,0.552665,0.245034,0.198363,0.205816,0.213269,0.193778,0.245164,0.397846,0.550528,0.617950,0.630409,0.630251,0.630092,0.629934,0.575760,0.521586,0.467411,0.275183,0.243377,0.243509,0.253234,0.228150,0.231925,0.235700,0.250290,0.244805,0.243186,0.222003
32,5,0.279165,0.279165,0.279165,0.261015,0.242866,0.229291,0.298413,0.301932,0.288832,0.325515,0.362197,0.482987,0.494754,0.463734,0.681041,0.607959,0.543346,0.468755,0.551590,0.240154,0.198605,0.205937,0.213269,0.201445,0.238194,0.373400,0.508606,0.598193,0.630409,0.645413,0.660417,0.675421,0.603741,0.532061,0.460382,0.342612,0.267920,0.227956,0.244712,0.256415,0.253774,0.251134,0.251103,0.251072,0.251042,0.229993
32,6,0.279165,0.279165,0.279165,0.261015,0.242866,0.229291,0.298413,0.301932,0.288832,0.325515,0.362197,0.482987,0.494754,0.463734,0.681041,0.607959,0.543346,0.468755,0.551590,0.240154,0.198605,0.205937,0.213269,0.201445,0.238194,0.373400,0.508606,0.598193,0.630409,0.645413,0.660417,0.675421,0.603741,0.532061,0.460382,0.342612,0.267920,0.227956,0.244712,0.256415,0.253774,0.251134,0.251103,0.251072,0.251042,0.229993
32,7,0.254192,0.254192,0.254192,0.248529,0.242866,0.260066,0.271382,0.271745,0.349546,0.368024,0.386502,0.489282,0.469021,0.463734,0.681041,0.607959,0.537676,0.516597,0.551590,0.235968,0.195947,0.189885,0.183822,0.192939,0.238194,0.387345,0.536496,0.598193,0.670318,0.722915,0.699168,0.675421,0.603741,0.532061,0.460382,0.342612,0.267920,0.227956,0.274146,0.225822,0.238115,0.250408,0.244805,0.239202,0.233599,0.258338
32,8,0.295734,0.295734,0.295734,0.295144,0.294554,0.260066,0.306492,0.271745,0.288157,0.313735,0.339314,0.489282,0.471891,0.451226,0.637599,0.578090,0.539475,0.506427,0.538112,0.242316,0.212536,0.210814,0.209091,0.195835,0.257822,0.383747,0.509673,0.516085,0.670318,0.587538,0.677682,0.603774,0.544047,0.484319,0.424591,0.352182,0.259436,0.226184,0.251813,0.239174,0.248053,0.256932,0.267469,0.223783,0.233599,0.261941
32,9,0.252627,0.252627,0.252627,0.250609,0.248591,0.209245,0.267477,0.257897,0.288157,0.313735,0.339314,0.455425,0.389351,0.451226,0.637599,0.578090,0.454561,0.430802,0.538112,0.220685,0.184675,0.192926,0.201177,0.203303,0.245827,0.377750,0.509673,0.516085,0.561835,0.516285,0.470734,0.558512,0.513871,0.469231,0.424591,0.324174,0.235089,0.262439,0.289789,0.215451,0.216787,0.218123,0.258111,0.223783,0.154671,0.226485
32,10,0.228590,0.241114,0.253639,0.250482,0.247325,0.217103,0.200326,0.257897,0.251191,0.258129,0.265068,0.455425,0.345700,0.438930,0.662784,0.543256,0.395545,0.486974,0.452570,0.189612,0.184675,0.192926,0.201177,0.182483,0.241801,0.344394,0.446987,0.516085,0.537807,0.527593,0.517378,0.507163,0.459153,0.411143,0.363134,0.324174,0.235089,0.242117,0.249146,0.252727,0.223862,0.194997,0.181186,0.172755,0.221682,0.226485
32,11,0.228590,0.260092,0.291595,0.302753,0.313911,0.217103,0.325523,0.298108,0.287509,0.311831,0.336153,0.546664,0.474106,0.438930,0.662784,0.543256,0.515348,0.511724,0.452570,0.232758,0.178886,0.205516,0.232147,0.236974,0.241801,0.396140,0.550478,0.537731,0.537807,0.663179,0.585171,0.507163,0.498989,0.490814,0.482639,0.365420,0.248200,0.248298,0.248396,0.252727,0.269874,0.287022,0.309789,0.276687,0.221682,0.214549
32,12,0.334354,0.329500,0.324647,0.326024,0.327402,0.316865,0.351615,0.298108,0.441080,0.444427,0.447774,0.546664,0.474106,0.438930,0.672755,0.649714,0.515348,0.542248,0.551347,0.232529,0.194194,0.213170,0.232147,0.207185,0.267854,0.409166,0.550478,0.537731,0.651919,0.663179,0.621471,0.579764,0.547389,0.515014,0.482639,0.374337,0.266035,0.255955,0.245875,0.315230,0.319044,0.322857,0.274982,0.348312,0.323702,0.313058
32,13,0.279117,0.264276,0.249435,0.249417,0.249400,0.292071,0.274164,0.344459,0.342143,0.376888,0.411633,0.515962,0.482229,0.607017,0.622431,0.649714,0.559493,0.542248,0.584396,0.227435,0.201292,0.205545,0.209799,0.238413,0.267026,0.395094,0.523163,0.635412,0.651919,0.690786,0.675812,0.660837,0.629985,0.599133,0.568282,0.324964,0.301111,0.277257,0.253403,0.275651,0.258430,0.241208,0.274982,0.239952,0.235817,0.217431
32,14,0.274968,0.262201,0.249435,0.249417,0.249400,0.317587,0.274164,0.344459,0.349765,0.392598,0.435430,0.515962,0.482229,0.607017,0.622431,0.610447,0.623770,0.481860,0.584396,0.239709,0.203275,0.218397,0.233519,0.203572,0.267026,0.383856,0.500686,0.635412,0.615610,0.690786,0.635623,0.660837,0.629985,0.599133,0.568282,0.341705,0.243600,0.214876,0.265644,0.273740,0.280017,0.286294,0.225809,0.226230,0.235817,0.246411
32,15,0.297104,0.294517,0.291931,0.295137,0.298343,0.317587,0.321296,0.321817,0.372359,0.402109,0.431859,0.532753,0.532287,0.607017,0.726234,0.639277,0.623770,0.520569,0.594445,0.227363,0.207462,0.220491,0.233519,0.246204,0.258890,0.397041,0.535192,0.607191,0.669233,0.690786,0.534056,0.707972,0.661409,0.614845,0.568282,0.315745,0.322354,0.264691,0.296771,0.269223,0.277758,0.286294,0.289946,0.309535,0.258245,0.197764
32,16,0.297104,0.294517,0.291931,0.295137,0.298343,0.317587,0.321296,0.321817,0.372359,0.402109,0.431859,0.532753,0.532287,0.607017,0.726234,0.639277,0.623770,0.520569,0.594445,0.227363,0.207462,0.220491,0.233519,0.246204,0.258890,0.397041,0.535192,0.607191,0.669233,0.690786,0.534056,0.707972,0.661409,0.614845,0.568282,0.315745,0.322354,0.264691,0.296771,0.269223,0.277758,0.286294,0.289946,0.309535,0.258245,0.197764
32,17,0.211163,0.232041,0.252920,0.233835,0.214751,0.246112,0.270568,0.321817,0.256181,0.344020,0.431859,0.532753,0.548563,0.647425,0.726234,0.668530,0.655141,0.577965,0.594445,0.227363,0.165397,0.174515,0.183633,0.209618,0.235602,0.346641,0.457679,0.607191,0.669233,0.748416,0.534056,0.707972,0.700052,0.692132,0.684212,0.495207,0.322354,0.319206,0.316058,0.269223,0.257491,0.245759,0.184548,0.174963,0.144022,0.197543
32,18,0.211163,0.184949,0.158735,0.148241,0.137747,0.146142,0.189548,0.217300,0.256181,0.309021,0.361860,0.468256,0.539481,0.647425,0.699483,0.632034,0.642408,0.538872,0.573576,0.218224,0.165397,0.167102,0.168808,0.202205,0.235602,0.351163,0.466725,0.614853,0.673405,0.744772,0.747635,0.750497,0.728402,0.706307,0.684212,0.482165,0.443753,0.394340,0.344928,0.229727,0.201107,0.172487,0.142011,0.122614,0.144022,0.103334
32,20,0.110186,0.110186,0.110186,0.110186,0.110186,0.120634,0.156361,0.179630,0.191046,0.252302,0.313558,0.450604,0.475012,0.603273,0.689912,0.639212,0.640177,0.540759,0.585117,0.253220,0.157361,0.167199,0.177037,0.208366,0.239694,0.379945,0.520195,0.593554,0.660757,0.751885,0.743997,0.736108,0.751804,0.767501,0.611264,0.457379,0.468021,0.385455,0.302889,0.256935,0.210981,0.165027,0.147560,0.139514,0.147091,0.125415
32,42,0.408981,0.383835,0.358690,0.390682,0.422675,0.373415,0.404895,0.390582,0.376269,0.437313,0.498357,0.479278,0.528193,0.432337,0.688717,0.579328,0.585397,0.460711,0.395640,0.218997,0.204874,0.197668,0.190463,0.220194,0.249924,0.449636,0.649348,0.465154,0.561426,0.619313,0.617273,0.566024,0.470063,0.374101,0.278140,0.182179,0.144421,0.154240,0.164058,0.218652,0.213054,0.207457,0.307337,0.219925,0.207413,0.312969
32,43,0.408981,0.383835,0.358690,0.390682,0.422675,0.373415,0.404895,0.390582,0.376269,0.437313,0.498357,0.479278,0.528193,0.432337,0.688717,0.579328,0.585397,0.460711,0.395640,0.218997,0.204874,0.197668,0.190463,0.220194,0.249924,0.449636,0.649348,0.465154,0.561426,0.619313,0.617273,0.566024,0.470063,0.374101,0.278140,0.182179,0.144421,0.154240,0.164058,0.218652,0.213054,0.207457,0.307337,0.219925,0.207413,0.312969
32,44,0.408981,0.403187,0.397393,0.400516,0.403639,0.394724,0.404895,0.450296,0.495697,0.504268,0.512838,0.533135,0.540729,0.585648,0.688717,0.611268,0.629313,0.449772,0.414192,0.258868,0.207117,0.200037,0.192957,0.221357,0.249758,0.449553,0.649348,0.661378,0.673408,0.619313,0.648720,0.641256,0.567860,0.494463,0.421066,0.166426,0.138392,0.151225,0.164058,0.238139,0.266825,0.295511,0.307337,0.346200,0.336474,0.310962
32,45,0.341520,0.329826,0.318132,0.360886,0.403639,0.343669,0.356667,0.339894,0.416983,0.464911,0.512838,0.576015,0.650667,0.596435,0.626746,0.588263,0.606628,0.441072,0.414192,0.236005,0.202589,0.197773,0.192957,0.208034,0.223111,0.407633,0.592155,0.632781,0.673408,0.695624,0.648720,0.658764,0.579532,0.500299,0.421066,0.265908,0.262131,0.247818,0.233505,0.238139,0.251304,0.264469,0.306137,0.309577,0.279269,0.310962
32,46,0.248955,0.283543,0.318132,0.310480,0.302829,0.304859,0.264961,0.339894,0.344765,0.373844,0.402922,0.504156,0.505173,0.596435,0.626746,0.600095,0.559980,0.458990,0.414192,0.224279,0.186893,0.187468,0.188043,0.205577,0.223111,0.347820,0.472529,0.550409,0.628290,0.695624,0.667451,0.658764,0.560550,0.462336,0.364122,0.265908,0.371299,0.302402,0.233505,0.233792,0.225843,0.217893,0.246115,0.214478,0.279269,0.239415
32,47,0.248955,0.252783,0.256610,0.241566,0.226522,0.229334,0.264961,0.255618,0.238290,0.289165,0.340039,0.504156,0.488780,0.596435,0.566070,0.589895,0.559980,0.416398,0.375461,0.212303,0.170082,0.159344,0.148605,0.181346,0.214086,0.294779,0.375471,0.488186,0.600900,0.692048,0.667451,0.684636,0.624308,0.563979,0.503650,0.443321,0.371299,0.351223,0.331147,0.234072,0.222330,0.210587,0.198845,0.214478,0.182553,0.187984
32,50,0.375922,0.375922,0.375922,0.357276,0.338629,0.357949,0.382884,0.392737,0.402589,0.406811,0.411033,0.463895,0.501178,0.418151,0.733578,0.610891,0.554230,0.473329,0.542705,0.220797,0.213759,0.190696,0.167633,0.197253,0.226873,0.414478,0.602082,0.602127,0.602172,0.657325,0.639871,0.380316,0.432250,0.484183,0.536117,0.233798,0.264607,0.236430,0.208253,0.194641,0.199272,0.203903,0.213509,0.225713,0.219281,0.250641
32,51,0.263502,0.280562,0.297621,0.314680,0.331739,0.296706,0.228537,0.315563,0.402589,0.401747,0.400904,0.540961,0.443100,0.426261,0.733578,0.610891,0.596775,0.460352,0.584983,0.224476,0.181997,0.160902,0.139807,0.183340,0.226873,0.348959,0.471045,0.541011,0.610977,0.684722,0.675054,0.661862,0.655823,0.649784,0.643745,0.328380,0.264607,0.236430,0.208253,0.194641,0.199272,0.203903,0.186205,0.193210,0.198256,0.213791
